"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-12-03 09:00:32+08:00",2.0,198.6,0.03,0.32,64.37,6.86,3.3,4.08,0.13,123.7135,13.4083,"2023-12-03 09:00:34.583433+08:00","Baybay"
"2023-12-03 09:00:36+08:00",1.0,206.95,0.13,2.79,27.18,0.89,2.31,2.81,0.46,125.7675,8.7561,"2023-12-03 09:00:36.903312+08:00","Bayugan"
"2023-12-03 09:00:38+08:00",1.0,213.62,0.2,1.84,41.84,0.54,1.85,2.47,0.56,125.0336,11.0725,"2023-12-03 09:00:42.410633+08:00","Bislig"
"2023-12-03 09:00:44+08:00",2.0,363.83,1.51,9.25,66.52,12.16,5.69,13.21,3.58,121.0807,14.3427,"2023-12-03 09:00:44.815990+08:00","Biñan"
"2023-12-03 09:00:46+08:00",1.0,200.27,0.14,0.64,50.07,0.63,1.7,2.2,0.29,124.0055,11.0517,"2023-12-03 09:00:46.937719+08:00","Bogo"
"2023-12-03 09:00:49+08:00",1.0,183.58,0.02,0.56,49.35,0.31,2.96,4.9,0.03,125.4319,11.6081,"2023-12-03 09:00:49.441751+08:00","Borongan"
"2023-12-03 09:00:51+08:00",1.0,200.27,0.05,0.95,50.07,0.25,0.79,0.97,0.29,125.5436,8.9492,"2023-12-03 09:00:51.984353+08:00","Butuan"
"2023-12-03 09:00:54+08:00",1.0,230.31,0.17,2.16,27.54,0.42,2.62,3.09,0.98,125.5344,9.1236,"2023-12-03 09:00:54.736722+08:00","Cabadbaran"
"2023-12-03 09:00:56+08:00",2.0,280.38,0.24,1.37,63.66,0.47,2.97,4.03,1.54,120.9667,15.4833,"2023-12-03 09:00:56.482060+08:00","Cabanatuan City"
"2023-12-03 09:00:58+08:00",2.0,363.83,1.51,9.25,66.52,12.16,5.69,13.21,3.58,121.1262,14.2726,"2023-12-03 09:00:58.916958+08:00","Cabuyao"
"2023-12-03 09:01:00+08:00",1.0,191.93,0.05,0.32,57.22,1.74,2.88,4.26,0.01,123.2856,10.9506,"2023-12-03 09:01:00.973151+08:00","Cadiz"
"2023-12-03 09:01:03+08:00",1.0,313.76,0.22,3.21,45.42,1.24,5.38,6.79,3.07,124.6472,8.4822,"2023-12-03 09:01:03.353388+08:00","Cagayan de Oro"
"2023-12-03 09:01:06+08:00",2.0,220.3,0.58,4.07,62.94,4.41,3.02,7.45,1.19,120.8133,13.9324,"2023-12-03 09:01:06.886999+08:00","Calaca"
"2023-12-03 09:01:09+08:00",2.0,363.83,1.51,9.25,66.52,12.16,5.69,13.21,3.58,121.1653,14.2117,"2023-12-03 09:01:09.319482+08:00","Calamba"
"2023-12-03 09:01:11+08:00",2.0,193.6,0.29,2.16,67.23,2.44,2.58,6.41,0.17,121.1803,13.4117,"2023-12-03 09:01:11.399808+08:00","Calapan"
"2023-12-03 09:01:13+08:00",1.0,193.6,0.02,0.51,39.7,3.52,2.77,3.54,0.23,124.6,12.0667,"2023-12-03 09:01:13.338561+08:00","Calbayog City"
"2023-12-03 09:01:14+08:00",2.0,333.79,0.79,4.84,67.95,3.4,5.42,9.81,2.91,120.9667,14.65,"2023-12-03 09:01:15.174705+08:00","Caloocan City"
"2023-12-03 09:01:16+08:00",1.0,270.37,0.17,0.94,50.07,0.42,2.5,2.85,1.66,120.4517,17.1947,"2023-12-03 09:01:17.130786+08:00","Candon"
"2023-12-03 09:01:18+08:00",1.0,330.45,1.19,4.03,41.84,1.25,6.21,7.78,3.83,123.1964,10.3864,"2023-12-03 09:01:18.760023+08:00","Canlaon"
"2023-12-03 09:01:21+08:00",1.0,220.3,0.45,2.21,55.79,3.13,2.52,4.01,1.19,123.6402,10.1061,"2023-12-03 09:01:21.273247+08:00","Carcar"
"2023-12-03 09:01:23+08:00",2.0,363.83,1.51,9.25,66.52,12.16,5.69,13.21,3.58,121.0576,14.3132,"2023-12-03 09:01:23.709016+08:00","Carmona"
"2023-12-03 09:01:25+08:00",1.0,191.93,0.05,0.46,42.2,0.47,1.74,2.34,0.35,124.8861,11.7753,"2023-12-03 09:01:25.734399+08:00","Catbalogan"
"2023-12-03 09:01:28+08:00",1.0,410.56,0.91,4.33,24.68,0.75,7.77,9.18,10.39,121.7725,16.9347,"2023-12-03 09:01:28.299773+08:00","Cauayan"
"2023-12-03 09:01:30+08:00",2.0,473.98,2.15,12.34,65.8,8.94,9.5,18.76,4.75,120.9169,14.4825,"2023-12-03 09:01:30.609508+08:00","Cavite City"
"2023-12-03 09:01:32+08:00",1.0,240.33,0.53,2.55,47.21,3.01,2.78,3.96,1.74,123.8907,10.3167,"2023-12-03 09:01:32.661297+08:00","Cebu City"
"2023-12-03 09:01:34+08:00",2.0,317.1,0.95,5.23,63.66,5.72,4.38,9.97,2.66,121.1,14.6333,"2023-12-03 09:01:35.193727+08:00","City of Marikina"
"2023-12-03 09:01:37+08:00",1.0,195.27,0.03,0.75,56.51,1.8,2.04,2.32,0.27,123.5833,12.3333,"2023-12-03 09:01:38.556193+08:00","City of Masbate"
"2023-12-03 09:01:41+08:00",1.0,226.97,0.13,1.84,47.21,1.3,2.97,3.8,1.22,122.65,11.15,"2023-12-03 09:01:47.341895+08:00","City of Passi"
"2023-12-03 09:01:49+08:00",1.0,196.93,0.03,0.57,58.65,2.41,1.73,2.26,0.31,123.9833,12.9833,"2023-12-03 09:01:51.596693+08:00","City of Sorsogon"
"2023-12-03 09:01:53+08:00",1.0,327.11,0.35,1.8,41.84,0.44,6.99,8.12,2.47,124.2464,7.2236,"2023-12-03 09:01:54.160779+08:00","Cotabato"
"2023-12-03 09:01:55+08:00",1.0,290.39,0.1,0.88,54.36,0.14,3.7,3.98,0.57,121.5047,17.7061,"2023-12-03 09:01:56.844778+08:00","Dagupan"
"2023-12-03 09:01:59+08:00",1.0,195.27,0.26,1.5,56.51,2.47,1.65,2.11,0.22,124.0272,10.5208,"2023-12-03 09:01:59.340512+08:00","Danao"
"2023-12-03 09:02:01+08:00",1.0,240.33,0.53,2.55,47.21,3.01,2.78,3.96,1.74,123.9469,10.2706,"2023-12-03 09:02:02.207928+08:00","Dapitan"
"2023-12-03 09:02:04+08:00",2.0,427.25,1.57,11.48,69.38,11.21,8.12,15.99,4.31,120.9367,14.3294,"2023-12-03 09:02:04.935395+08:00","Dasmariñas"
"2023-12-03 09:02:06+08:00",1.0,230.31,0.35,2.91,38.62,0.81,0.98,1.38,0.73,125.6128,7.0731,"2023-12-03 09:02:07.201744+08:00","Davao"
"2023-12-03 09:02:08+08:00",1.0,230.31,0.17,1.52,42.56,0.47,1.34,1.88,1.2,125.3572,6.7497,"2023-12-03 09:02:09.203722+08:00","Digos"
"2023-12-03 09:02:11+08:00",1.0,193.6,0.02,0.66,55.08,0.29,0.95,1.13,0.14,123.3414,8.5894,"2023-12-03 09:02:11.696490+08:00","Dipolog"
"2023-12-03 09:02:13+08:00",1.0,203.61,0.22,1.46,55.08,1.06,2.01,2.4,0.38,123.3081,9.3103,"2023-12-03 09:02:13.767754+08:00","Dumaguete"
"2023-12-03 09:02:15+08:00",1.0,220.3,0.07,1.01,49.35,0.36,1.27,1.69,1.57,124.5225,8.5631,"2023-12-03 09:02:16.005782+08:00","El Salvador"
"2023-12-03 09:02:17+08:00",1.0,190.26,0.06,0.35,56.51,1.24,2.26,3.46,0.0,123.4992,10.8403,"2023-12-03 09:02:17.524604+08:00","Escalante"
"2023-12-03 09:02:20+08:00",2.0,317.1,0.41,2.21,62.94,0.7,4.36,6.24,2.01,120.9464,15.3072,"2023-12-03 09:02:20.609696+08:00","Gapan"
"2023-12-03 09:02:22+08:00",1.0,243.66,0.07,1.2,44.35,0.25,1.92,2.4,1.38,125.1717,6.1128,"2023-12-03 09:02:23.498666+08:00","General Santos"
"2023-12-03 09:02:25+08:00",2.0,427.25,1.57,11.48,69.38,11.21,8.12,15.99,4.31,120.8817,14.3869,"2023-12-03 09:02:25.731759+08:00","General Trias"
"2023-12-03 09:02:27+08:00",2.0,190.26,0.03,0.43,60.8,0.06,0.5,0.58,0.18,125.1167,8.8333,"2023-12-03 09:02:27.673646+08:00","Gingoog City"
"2023-12-03 09:02:30+08:00",1.0,303.75,0.44,3.13,56.51,1.55,5.59,7.43,3.67,122.8706,10.0989,"2023-12-03 09:02:30.582216+08:00","Himamaylan"
"2023-12-03 09:02:33+08:00",2.0,534.06,1.09,4.5,22.35,0.58,13.6,14.69,4.75,121.8892,17.1485,"2023-12-03 09:02:33.380348+08:00","Ilagan"
"2023-12-03 09:02:35+08:00",1.0,220.3,0.11,2.16,47.92,2.09,1.46,1.99,1.98,124.4,8.25,"2023-12-03 09:02:35.705899+08:00","Iligan City"
"2023-12-03 09:02:38+08:00",1.0,240.33,0.13,1.74,55.08,1.09,2.93,3.89,1.16,122.55,10.75,"2023-12-03 09:02:38.939843+08:00","Iloilo City"
"2023-12-03 09:02:41+08:00",2.0,473.98,2.15,12.34,65.8,8.94,9.5,18.76,4.75,120.9367,14.4297,"2023-12-03 09:02:46.159806+08:00","Imus"
"2023-12-03 09:02:48+08:00",1.0,216.96,0.16,1.09,50.07,7.09,4.39,5.28,0.83,123.4167,13.4167,"2023-12-03 09:02:48.219217+08:00","Iriga City"
"2023-12-03 09:02:49+08:00",1.0,257.02,0.42,2.19,58.65,2.06,4.72,6.4,1.65,122.9888,10.2048,"2023-12-03 09:02:50.099163+08:00","Isabela"
"2023-12-03 09:02:51+08:00",1.0,250.34,0.25,1.69,52.21,0.51,2.88,3.67,2.0,122.8122,9.9889,"2023-12-03 09:02:51.791668+08:00","Kabankalan"
"2023-12-03 09:02:53+08:00",2.0,514.03,1.27,11.82,41.84,2.65,12.49,15.36,18.24,125.0894,7.0083,"2023-12-03 09:02:53.526495+08:00","Kidapawan"
"2023-12-03 09:02:55+08:00",2.0,647.54,1.13,12.68,39.34,2.68,19.98,23.51,23.05,124.8469,6.5031,"2023-12-03 09:02:55.748508+08:00","Koronadal"
"2023-12-03 09:02:57+08:00",1.0,216.96,0.19,1.19,58.65,2.15,3.91,5.47,0.49,122.9208,10.4233,"2023-12-03 09:02:57.836245+08:00","La Carlota"
"2023-12-03 09:02:59+08:00",1.0,196.93,0.1,1.97,36.12,0.66,0.76,0.88,0.55,125.7022,6.0872,"2023-12-03 09:02:59.498910+08:00","Lamitan"
"2023-12-03 09:03:02+08:00",2.0,273.71,0.12,0.95,77.25,0.27,1.25,1.5,0.78,120.5936,18.1989,"2023-12-03 09:03:02.528058+08:00","Laoag"
"2023-12-03 09:03:04+08:00",1.0,240.33,0.53,2.55,47.21,3.01,2.78,3.96,1.74,123.9494,10.3103,"2023-12-03 09:03:05.232929+08:00","Lapu-Lapu City"
"2023-12-03 09:03:07+08:00",2.0,473.98,2.15,12.34,65.8,8.94,9.5,18.76,4.75,120.9828,14.4506,"2023-12-03 09:03:07.737844+08:00","Las Piñas"
"2023-12-03 09:03:09+08:00",1.0,213.62,0.1,1.59,58.65,7.63,3.16,3.76,0.46,123.7333,13.1333,"2023-12-03 09:03:09.526894+08:00","Legazpi City"
"2023-12-03 09:03:11+08:00",1.0,206.95,0.08,0.64,59.37,8.11,3.59,4.14,0.52,123.5325,13.2403,"2023-12-03 09:03:11.842333+08:00","Ligao"
"2023-12-03 09:03:14+08:00",2.0,240.33,0.42,2.83,66.52,1.82,3.2,8.51,1.66,121.1667,13.95,"2023-12-03 09:03:14.604158+08:00","Lipa City"
"2023-12-03 09:03:16+08:00",1.0,240.33,0.09,1.74,49.35,0.86,3.46,4.6,1.0,122.5967,10.8794,"2023-12-03 09:03:16.555917+08:00","Lucena"
"2023-12-03 09:03:18+08:00",1.0,240.33,0.09,1.74,49.35,0.86,3.46,4.6,1.0,122.4347,10.8925,"2023-12-03 09:03:18.907628+08:00","Maasin"
"2023-12-03 09:03:21+08:00",2.0,273.71,0.18,1.11,66.52,0.32,2.97,4.2,1.43,120.5736,15.2216,"2023-12-03 09:03:21.635611+08:00","Mabalacat City"
"2023-12-03 09:03:24+08:00",2.0,674.25,3.3,16.97,57.94,16.93,12.25,22.07,7.79,121.0327,14.5503,"2023-12-03 09:03:24.343981+08:00","Makati City"
"2023-12-03 09:03:25+08:00",2.0,220.3,0.08,0.63,78.68,0.47,0.91,1.63,0.42,119.9379,15.6361,"2023-12-03 09:03:26.060200+08:00","Malabon"
"2023-12-03 09:03:28+08:00",1.0,203.61,0.07,1.78,38.62,0.25,1.12,1.56,1.06,125.0833,8.15,"2023-12-03 09:03:28.300506+08:00","Malaybalay"
"2023-12-03 09:03:30+08:00",2.0,343.8,0.55,3.47,67.23,1.49,5.86,8.89,2.69,120.8117,14.8419,"2023-12-03 09:03:30.907782+08:00","Malolos"
"2023-12-03 09:03:32+08:00",2.0,674.25,3.3,16.97,57.94,16.93,12.25,22.07,7.79,121.0409,14.5832,"2023-12-03 09:03:32.328322+08:00","Mandaluyong City"
"2023-12-03 09:03:33+08:00",1.0,240.33,0.53,2.55,47.21,3.01,2.78,3.96,1.74,123.9333,10.3333,"2023-12-03 09:03:34.020347+08:00","Mandaue City"
"2023-12-03 09:03:35+08:00",2.0,333.79,0.79,4.84,67.95,3.4,5.42,9.81,2.91,120.9822,14.6042,"2023-12-03 09:03:35.581880+08:00","Manila"
"2023-12-03 09:03:37+08:00",1.0,320.44,0.27,4.11,31.83,1.18,6.31,7.36,4.37,124.2928,7.9986,"2023-12-03 09:03:37.359393+08:00","Marawi"
"2023-12-03 09:03:38+08:00",1.0,198.6,0.11,2.23,57.22,1.18,1.62,1.98,0.15,125.4708,9.7339,"2023-12-03 09:03:38.648644+08:00","Mati"
"2023-12-03 09:03:40+08:00",2.0,333.79,0.79,4.84,67.95,3.4,5.42,9.81,2.91,120.9608,14.7369,"2023-12-03 09:03:40.918570+08:00","Meycauayan"
"2023-12-03 09:03:43+08:00",2.0,303.75,0.35,1.93,60.8,0.54,3.15,4.27,2.19,120.9031,15.7161,"2023-12-03 09:03:43.306328+08:00","Muñoz"
"2023-12-03 09:03:45+08:00",2.0,195.27,0.03,0.33,62.94,3.28,3.41,4.56,0.17,123.1814,13.6192,"2023-12-03 09:03:45.644458+08:00","Naga"
"2023-12-03 09:03:47+08:00",2.0,333.79,0.79,4.84,67.95,3.4,5.42,9.81,2.91,120.95,14.6667,"2023-12-03 09:03:47.876915+08:00","Navotas"
"2023-12-03 09:03:49+08:00",2.0,230.31,0.11,0.68,67.23,0.78,2.11,3.53,0.61,120.2828,14.8292,"2023-12-03 09:03:49.638748+08:00","Olongapo"
"2023-12-03 09:03:51+08:00",1.0,226.97,0.08,1.8,36.12,0.43,1.98,2.71,0.91,124.6075,11.0064,"2023-12-03 09:03:51.250696+08:00","Ormoc"
"2023-12-03 09:03:53+08:00",1.0,188.59,0.03,0.46,55.08,0.27,0.91,1.06,0.06,123.8044,8.4858,"2023-12-03 09:03:53.990137+08:00","Oroquieta"
"2023-12-03 09:03:55+08:00",1.0,205.28,0.14,1.69,38.98,0.51,0.82,1.06,0.46,123.8333,8.15,"2023-12-03 09:03:55.840862+08:00","Ozamiz City"
"2023-12-03 09:03:57+08:00",1.0,327.11,0.69,5.83,23.96,1.43,5.06,6.48,7.16,123.43700000000001,7.8257,"2023-12-03 09:03:57.246454+08:00","Pagadian"
"2023-12-03 09:03:58+08:00",2.0,277.04,0.25,1.48,60.8,0.47,3.13,4.18,1.43,121.0833,15.55,"2023-12-03 09:03:58.908012+08:00","Palayan City"
"2023-12-03 09:04:00+08:00",1.0,211.95,0.23,1.61,42.2,0.45,0.72,1.01,0.58,125.6842,7.3081,"2023-12-03 09:04:00.635362+08:00","Panabo"
"2023-12-03 09:04:02+08:00",2.0,674.25,3.3,16.97,57.94,16.93,12.25,22.07,7.79,121.0175,14.4816,"2023-12-03 09:04:03.014602+08:00","Paranaque City"
"2023-12-03 09:04:05+08:00",2.0,674.25,3.3,16.97,57.94,16.93,12.25,22.07,7.79,121.065,14.587,"2023-12-03 09:04:05.448810+08:00","Pasig"
"2023-12-03 09:04:07+08:00",1.0,208.62,0.1,1.26,56.51,0.67,2.25,3.03,0.12,118.7333,9.7333,"2023-12-03 09:04:07.470077+08:00","Puerto Princesa City"
"2023-12-03 09:04:09+08:00",2.0,317.1,0.95,5.23,63.66,5.72,4.38,9.97,2.66,121.0333,14.6333,"2023-12-03 09:04:09.996739+08:00","Quezon City"
"2023-12-03 09:04:12+08:00",1.0,347.14,0.05,2.55,36.84,0.3,4.93,5.58,1.44,121.6201,17.1189,"2023-12-03 09:04:12.504052+08:00","Roxas"
"2023-12-03 09:04:15+08:00",1.0,190.26,0.06,0.35,56.51,1.24,2.26,3.46,0.0,123.4242,10.9447,"2023-12-03 09:04:15.316144+08:00","Sagay"
"2023-12-03 09:04:17+08:00",2.0,283.72,0.42,2.53,69.38,1.74,3.85,6.41,1.49,120.5431,14.7678,"2023-12-03 09:04:17.323377+08:00","Samal"
"2023-12-03 09:04:19+08:00",2.0,280.38,0.24,1.37,63.66,0.47,2.97,4.03,1.54,120.8931,15.5448,"2023-12-03 09:04:19.857411+08:00","San Carlos"
"2023-12-03 09:04:21+08:00",2.0,300.41,0.1,0.92,62.94,0.81,6.01,8.29,1.39,120.3166,16.6159,"2023-12-03 09:04:22.145061+08:00","San Fernando"
"2023-12-03 09:04:23+08:00",1.0,343.8,0.31,2.31,35.76,0.3,6.43,7.14,1.68,121.8712,17.8927,"2023-12-03 09:04:23.997302+08:00","San Jose"
"2023-12-03 09:04:26+08:00",1.0,350.48,0.74,4.16,55.08,1.73,6.68,10.65,3.58,121.0453,14.8139,"2023-12-03 09:04:27.084081+08:00","San Jose del Monte"
"2023-12-03 09:04:29+08:00",2.0,317.1,0.18,1.27,68.67,0.35,2.74,3.2,2.47,120.4583,17.7422,"2023-12-03 09:04:29.544915+08:00","San Juan"
"2023-12-03 09:04:31+08:00",2.0,353.81,0.85,4.88,68.67,2.74,4.93,7.53,2.31,120.6197,14.9696,"2023-12-03 09:04:31.797356+08:00","San Pablo"
"2023-12-03 09:04:33+08:00",2.0,587.46,0.36,7.45,13.41,0.87,16.39,18.02,6.78,121.8833,17.2,"2023-12-03 09:04:34.041913+08:00","San Pedro"
"2023-12-03 09:04:35+08:00",2.0,280.38,0.24,1.37,63.66,0.47,2.97,4.03,1.54,120.9378,15.4238,"2023-12-03 09:04:36.056000+08:00","Santa Rosa"
"2023-12-03 09:04:37+08:00",1.0,267.03,0.12,0.73,55.79,0.31,1.6,1.89,1.68,120.4449,17.2939,"2023-12-03 09:04:38.193940+08:00","Santiago"
"2023-12-03 09:04:39+08:00",1.0,353.81,0.1,2.46,40.05,0.32,5.6,6.18,1.41,121.7645,17.3997,"2023-12-03 09:04:39.733721+08:00","Santo Tomas"
"2023-12-03 09:04:40+08:00",1.0,201.94,0.06,0.66,57.94,2.12,3.83,5.28,0.15,122.9667,10.8,"2023-12-03 09:04:41.062989+08:00","Silay City"
"2023-12-03 09:04:42+08:00",2.0,230.31,0.21,1.25,60.8,0.89,2.71,3.52,1.09,122.4042,9.7519,"2023-12-03 09:04:42.500642+08:00","Sipalay"
"2023-12-03 09:04:44+08:00",1.0,198.6,0.11,2.23,57.22,1.18,1.62,1.98,0.15,125.5,9.75,"2023-12-03 09:04:45.155845+08:00","Surigao City"
"2023-12-03 09:04:47+08:00",1.0,205.28,0.04,1.25,51.5,7.51,3.53,4.38,0.52,123.7336,13.3586,"2023-12-03 09:04:47.603488+08:00","Tabaco"
"2023-12-03 09:04:49+08:00",1.0,343.8,0.19,1.95,25.03,0.37,7.09,7.57,3.01,121.4443,17.4189,"2023-12-03 09:04:49.604625+08:00","Tabuk"
"2023-12-03 09:04:51+08:00",1.0,191.93,0.07,0.57,36.48,0.21,1.61,2.24,0.34,125.0,11.25,"2023-12-03 09:04:52.106100+08:00","Tacloban City"
"2023-12-03 09:04:54+08:00",1.0,343.8,0.17,2.34,43.27,0.35,7.24,8.15,3.07,124.6764,6.6925,"2023-12-03 09:04:54.645664+08:00","Tacurong"
"2023-12-03 09:04:56+08:00",2.0,293.73,1.17,7.37,61.51,8.7,4.61,10.13,1.92,120.9337,14.1059,"2023-12-03 09:04:56.592709+08:00","Tagaytay City"
"2023-12-03 09:04:57+08:00",2.0,674.25,3.3,16.97,57.94,16.93,12.25,22.07,7.79,121.0792,14.5243,"2023-12-03 09:04:58.167381+08:00","Taguig"
"2023-12-03 09:04:59+08:00",2.0,195.27,0.02,0.37,61.51,0.26,3.75,6.79,0.07,122.9226,14.1343,"2023-12-03 09:04:59.686065+08:00","Talisay"
"2023-12-03 09:05:01+08:00",2.0,270.37,0.94,6.17,63.66,7.51,3.93,9.95,1.74,121.1498,14.0863,"2023-12-03 09:05:01.588896+08:00","Tanauan"
"2023-12-03 09:05:03+08:00",1.0,195.27,0.02,0.51,43.99,0.09,0.8,1.05,0.29,126.1986,9.0783,"2023-12-03 09:05:04.178739+08:00","Tandag"
"2023-12-03 09:05:06+08:00",1.0,201.94,0.06,0.66,57.94,2.12,3.83,5.28,0.15,122.9306,10.6339,"2023-12-03 09:05:06.604492+08:00","Tangub"
"2023-12-03 09:05:09+08:00",1.0,200.27,0.13,0.99,50.78,0.61,1.93,2.37,0.54,123.1583,9.5153,"2023-12-03 09:05:09.369490+08:00","Tanjay"
"2023-12-03 09:05:10+08:00",2.0,277.04,0.22,1.35,69.38,0.37,2.71,3.88,1.44,120.5986,15.4889,"2023-12-03 09:05:11.084622+08:00","Tarlac City"
"2023-12-03 09:05:12+08:00",2.0,201.94,0.17,1.23,61.51,1.03,2.5,7.46,0.4,121.5911,14.0289,"2023-12-03 09:05:13.035940+08:00","Tayabas"
"2023-12-03 09:05:14+08:00",1.0,206.95,0.2,1.14,51.5,1.12,2.03,3.44,1.3,123.6333,10.3833,"2023-12-03 09:05:14.576344+08:00","Toledo City"
"2023-12-03 09:05:16+08:00",1.0,320.44,0.05,1.52,47.92,0.18,4.7,5.15,1.12,121.7269,17.6131,"2023-12-03 09:05:16.921734+08:00","Tuguegarao"
"2023-12-03 09:05:19+08:00",2.0,340.46,0.59,3.38,66.52,1.37,4.06,5.09,3.29,120.5711,15.9761,"2023-12-03 09:05:19.390600+08:00","Urdaneta"
"2023-12-03 09:05:21+08:00",1.0,206.95,0.15,0.94,45.78,0.32,1.37,1.87,0.64,124.5725,11.1089,"2023-12-03 09:05:21.938797+08:00","Valencia"
"2023-12-03 09:05:23+08:00",2.0,333.79,0.79,4.84,67.95,3.4,5.42,9.81,2.91,120.9667,14.7,"2023-12-03 09:05:23.872011+08:00","Valenzuela"
"2023-12-03 09:05:26+08:00",1.0,195.27,0.05,0.41,57.22,2.35,3.42,4.87,0.03,123.0778,10.9,"2023-12-03 09:05:26.374647+08:00","Victorias"
"2023-12-03 09:05:28+08:00",2.0,300.41,0.1,0.79,72.24,0.23,2.13,2.59,1.3,120.3869,17.5747,"2023-12-03 09:05:28.777959+08:00","Vigan"
"2023-12-03 09:05:30+08:00",1.0,373.84,0.73,10.03,21.99,2.35,4.36,4.99,4.56,122.0696,6.9135,"2023-12-03 09:05:30.635405+08:00","Zamboanga City"
"2023-12-03 10:51:06+08:00",2.0,283.72,0.28,1.86,89.41,4.83,6.48,7.51,2.09,119.9811,16.1561,"2023-12-03 10:51:06.902163+08:00","Alaminos"
"2023-12-03 10:51:09+08:00",2.0,303.75,0.31,1.71,80.82,1.61,7.62,9.73,2.5,120.5833,15.15,"2023-12-03 10:51:09.260487+08:00","Angeles City"
"2023-12-03 10:51:11+08:00",2.0,247.0,0.08,0.43,65.8,0.16,2.14,2.68,0.6,121.19,15.6181,"2023-12-03 10:51:11.981976+08:00","Antipolo"
"2023-12-03 10:51:13+08:00",1.0,195.27,0.05,0.41,57.22,1.86,2.24,2.59,0.22,123.5085,12.2285,"2023-12-03 10:51:13.466417+08:00","Bacolod"
"2023-12-03 10:51:15+08:00",3.0,413.9,0.61,5.66,111.58,9.06,11.01,19.67,4.37,120.929,14.459000000000001,"2023-12-03 10:51:15.476112+08:00","Bacoor"
"2023-12-03 10:51:17+08:00",2.0,211.95,0.14,0.84,60.08,1.85,3.21,4.69,0.55,122.8333,10.5333,"2023-12-03 10:51:18.143688+08:00","Bago City"
"2023-12-03 10:51:20+08:00",2.0,307.08,0.14,0.96,67.95,1.42,8.62,9.62,1.96,120.5931,16.4164,"2023-12-03 10:51:20.509527+08:00","Baguio"
"2023-12-03 10:51:22+08:00",2.0,198.6,0.08,0.5,60.8,0.73,1.96,2.47,0.54,123.1228,9.5911,"2023-12-03 10:51:22.393571+08:00","Bais"
"2023-12-03 10:51:25+08:00",2.0,300.41,0.23,1.39,87.98,1.62,7.71,11.04,2.0,120.5361,14.6761,"2023-12-03 10:51:25.452416+08:00","Balanga"
"2023-12-03 10:51:26+08:00",2.0,260.35,0.06,0.43,78.68,0.21,1.58,1.81,0.61,120.5649,18.0554,"2023-12-03 10:51:27.198404+08:00","Batac City"
"2023-12-03 10:51:28+08:00",2.0,226.97,0.52,3.56,85.83,5.78,4.67,9.1,1.2,121.05,13.75,"2023-12-03 10:51:28.759529+08:00","Batangas City"
"2023-12-03 10:51:30+08:00",2.0,200.27,0.08,0.61,60.8,0.66,2.04,2.4,0.58,122.8011,9.3636,"2023-12-03 10:51:30.779090+08:00","Bayawan"
"2023-12-03 10:51:33+08:00",2.0,196.93,0.02,0.19,62.94,6.74,3.35,4.21,0.1,123.7135,13.4083,"2023-12-03 10:51:33.396121+08:00","Baybay"
"2023-12-03 10:51:35+08:00",1.0,196.93,0.03,1.34,33.98,0.48,1.22,1.53,0.51,125.7675,8.7561,"2023-12-03 10:51:35.905933+08:00","Bayugan"
"2023-12-03 10:51:38+08:00",1.0,198.6,0.05,0.87,49.35,0.33,2.14,2.9,0.33,125.0336,11.0725,"2023-12-03 10:51:38.255423+08:00","Bislig"
"2023-12-03 10:51:39+08:00",2.0,297.07,0.74,5.1,87.98,10.49,5.03,11.65,2.57,121.0807,14.3427,"2023-12-03 10:51:39.931352+08:00","Biñan"
"2023-12-03 10:51:41+08:00",1.0,200.27,0.07,0.41,54.36,0.41,1.63,2.15,0.34,124.0055,11.0517,"2023-12-03 10:51:41.760257+08:00","Bogo"
"2023-12-03 10:51:43+08:00",1.0,185.25,0.03,0.29,53.64,0.25,2.54,4.51,0.02,125.4319,11.6081,"2023-12-03 10:51:43.609161+08:00","Borongan"
"2023-12-03 10:51:45+08:00",1.0,196.93,0.07,0.64,52.21,0.24,0.7,0.85,0.29,125.5436,8.9492,"2023-12-03 10:51:46.100830+08:00","Butuan"
"2023-12-03 10:51:48+08:00",1.0,208.62,0.05,0.47,55.08,0.24,0.99,1.17,0.29,125.5344,9.1236,"2023-12-03 10:51:48.387734+08:00","Cabadbaran"
"2023-12-03 10:51:50+08:00",2.0,257.02,0.12,0.66,73.67,0.35,3.06,3.98,1.03,120.9667,15.4833,"2023-12-03 10:51:50.707976+08:00","Cabanatuan City"
"2023-12-03 10:51:52+08:00",2.0,297.07,0.74,5.1,87.98,10.49,5.03,11.65,2.57,121.1262,14.2726,"2023-12-03 10:51:52.657242+08:00","Cabuyao"
"2023-12-03 10:51:54+08:00",1.0,190.26,0.04,0.21,57.94,1.36,2.36,3.63,0.03,123.2856,10.9506,"2023-12-03 10:51:54.323656+08:00","Cadiz"
"2023-12-03 10:51:55+08:00",1.0,273.71,0.09,2.21,57.94,0.82,3.06,4.18,2.01,124.6472,8.4822,"2023-12-03 10:51:56.085212+08:00","Cagayan de Oro"
"2023-12-03 10:51:58+08:00",2.0,216.96,0.26,2.96,76.53,4.47,3.13,8.1,1.08,120.8133,13.9324,"2023-12-03 10:51:58.347548+08:00","Calaca"
